»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-17,'300283,Œ¬÷›∫Í∑·,5.41,5.44,5.33,5.44,5.44,-0.03,-0.5515,0.4161,1724250,9286018.85,2241694903.5,2241694903.5
2018-01-16,'300283,Œ¬÷›∫Í∑·,5.44,5.48,5.39,5.39,5.43,0.01,0.1842,0.2621,1086100,5899491.0,2254125744.0,2254125744.0
2018-01-15,'300283,Œ¬÷›∫Í∑·,5.43,5.61,5.39,5.61,5.6,-0.17,-3.0357,0.5766,2389147,13067286.86,2249982130.5,2249982130.5
2018-01-12,'300283,Œ¬÷›∫Í∑·,5.6,5.69,5.54,5.6,5.62,-0.02,-0.3559,0.4431,1836050,10276544.92,2320423560.0,2320423560.0
2018-01-11,'300283,Œ¬÷›∫Í∑·,5.62,5.64,5.5,5.58,5.57,0.05,0.8977,0.4598,1905135,10617484.89,2328710787.0,2328710787.0
2018-01-10,'300283,Œ¬÷›∫Í∑·,5.57,5.65,5.5,5.65,5.65,-0.08,-1.4159,0.3566,1477810,8233772.4,2307992719.5,2307992719.5
2018-01-09,'300283,Œ¬÷›∫Í∑·,5.65,5.71,5.64,5.66,5.66,-0.01,-0.1767,0.2637,1092700,6191242.0,2341141627.5,2341141627.5
2018-01-08,'300283,Œ¬÷›∫Í∑·,5.66,5.79,5.62,5.79,5.75,-0.09,-1.5652,0.5723,2371295,13461787.32,2345285241.0,2345285241.0
2018-01-05,'300283,Œ¬÷›∫Í∑·,5.75,5.79,5.72,5.75,5.74,0.01,0.1742,0.3314,1373100,7910342.5,2382577762.5,2382577762.5
2018-01-04,'300283,Œ¬÷›∫Í∑·,5.74,5.77,5.71,5.77,5.77,-0.03,-0.5199,0.269,1114607,6390045.99,2378434149.0,2378434149.0
2018-01-03,'300283,Œ¬÷›∫Í∑·,5.77,5.79,5.66,5.69,5.71,0.06,1.0508,0.4179,1731790,9925653.4,2390864989.5,2390864989.5
2018-01-02,'300283,Œ¬÷›∫Í∑·,5.71,5.73,5.61,5.69,5.69,0.02,0.3515,0.3691,1529500,8688080.0,2366003308.5,2366003308.5
2017-12-29,'300283,Œ¬÷›∫Í∑·,5.69,5.69,5.61,5.69,5.64,0.05,0.8865,0.1797,744760,4206723.6,2357716081.5,2357716081.5
2017-12-28,'300283,Œ¬÷›∫Í∑·,5.64,5.71,5.59,5.62,5.63,0.01,0.1776,0.2524,1046006,5924278.9,2336998014.0,2336998014.0
2017-12-27,'300283,Œ¬÷›∫Í∑·,5.63,5.79,5.55,5.57,5.6,0.03,0.5357,0.4569,1893106,10637261.72,2332854400.5,2332854400.5
2017-12-26,'300283,Œ¬÷›∫Í∑·,5.6,5.63,5.44,5.52,5.52,0.08,1.4493,0.2832,1173582,6513953.38,2320423560.0,2320423560.0
2017-12-25,'300283,Œ¬÷›∫Í∑·,5.52,5.67,5.49,5.67,5.68,-0.16,-2.8169,0.3594,1489156,8281229.18,2287274652.0,2287274652.0
